JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise
"BQ|Banque|269|20250312|512000|Banque|||PBQ20250300432|20250312|Règlement fournisseur Import Beta|0,00|4611,32|||20250312||"
"BQ|Banque|270|20250312|411000|Clients|CL011|Centrale Commerce|RBQ20250300038|20250312|Règlement client Centrale Commerce|0,00|2377,00|||20250312||"
"BQ|Banque|270|20250312|512000|Banque|||RBQ20250300038|20250312|Règlement client Centrale Commerce|2377,00|0,00|||20250312||"
"BQ|Banque|271|20250312|411000|Clients|CL007|Marché Express|RBQ20250300063|20250312|Règlement client Marché Express|0,00|5537,63|||20250312||"
"BQ|Banque|271|20250312|512000|Banque|||RBQ20250300063|20250312|Règlement client Marché Express|5537,63|0,00|||20250312||"
"VE|Ventes|272|20250312|411000|Clients|CL005|Comptoir Horizon|VE2025030031|20250312|Vente marchandises assortiment saisonnier|6721,18|0,00|||20250312||"
"VE|Ventes|272|20250312|445710|TVA collectée|||VE2025030031|20250312|Vente marchandises assortiment saisonnier|0,00|1120,20|||20250312||"
"VE|Ventes|272|20250312|707000|Ventes de marchandises|||VE2025030031|20250312|Vente marchandises assortiment saisonnier|0,00|5600,98|||20250312||"
"VE|Ventes|273|20250312|411000|Clients|CL009|Union Retail|VE2025030032|20250312|Vente marchandises réassort mensuel|2183,92|0,00|||20250312||"
"VE|Ventes|273|20250312|445710|TVA collectée|||VE2025030032|20250312|Vente marchandises réassort mensuel|0,00|363,99|||20250312||"
"VE|Ventes|273|20250312|707000|Ventes de marchandises|||VE2025030032|20250312|Vente marchandises réassort mensuel|0,00|1819,93|||20250312||"
"VE|Ventes|274|20250312|411000|Clients|CL004|Maison & Stock|VE2025030033|20250312|Vente marchandises lot promotionnel|7120,67|0,00|||20250312||"
"VE|Ventes|274|20250312|445710|TVA collectée|||VE2025030033|20250312|Vente marchandises lot promotionnel|0,00|1186,78|||20250312||"
"VE|Ventes|274|20250312|707000|Ventes de marchandises|||VE2025030033|20250312|Vente marchandises lot promotionnel|0,00|5933,89|||20250312||"
"BQ|Banque|275|20250313|401000|Fournisseurs|FR002|Import Beta|PBQ20250300477|20250313|Règlement fournisseur Import Beta|4318,20|0,00|||20250313||"
"BQ|Banque|275|20250313|512000|Banque|||PBQ20250300477|20250313|Règlement fournisseur Import Beta|0,00|4318,20|||20250313||"
"BQ|Banque|276|20250313|411000|Clients|CL006|Réseau Proxi Nord|RBQ20250300036|20250313|Règlement client Réseau Proxi Nord|0,00|6579,36|||20250313||"
"BQ|Banque|276|20250313|512000|Banque|||RBQ20250300036|20250313|Règlement client Réseau Proxi Nord|6579,36|0,00|||20250313||"
"BQ|Banque|277|20250313|411000|Clients|CL003|Supérette du Centre|RBQ20250300077|20250313|Règlement client Supérette du Centre|0,00|3352,14|||20250313||"
"BQ|Banque|277|20250313|512000|Banque|||RBQ20250300077|20250313|Règlement client Supérette du Centre|3352,14|0,00|||20250313||"
"VE|Ventes|278|20250313|411000|Clients|CL003|Supérette du Centre|VE2025030005|20250313|Vente marchandises assortiment saisonnier|7413,76|0,00|||20250313||"
"VE|Ventes|278|20250313|445710|TVA collectée|||VE2025030005|20250313|Vente marchandises assortiment saisonnier|0,00|1235,63|||20250313||"
"VE|Ventes|278|20250313|707000|Ventes de marchandises|||VE2025030005|20250313|Vente marchandises assortiment saisonnier|0,00|6178,13|||20250313||"
"VE|Ventes|279|20250313|411000|Clients|CL002|Distrib Ouest|VE2025030026|20250313|Vente marchandises assortiment saisonnier|6298,93|0,00|||20250313||"
"VE|Ventes|279|20250313|445710|TVA collectée|||VE2025030026|20250313|Vente marchandises assortiment saisonnier|0,00|1049,82|||20250313||"
"VE|Ventes|279|20250313|707000|Ventes de marchandises|||VE2025030026|20250313|Vente marchandises assortiment saisonnier|0,00|5249,11|||20250313||"
"BQ|Banque|280|20250314|411000|Clients|CL004|Maison & Stock|RBQ20250300079|20250314|Règlement client Maison & Stock|0,00|7137,52|||20250314||"
"BQ|Banque|280|20250314|512000|Banque|||RBQ20250300079|20250314|Règlement client Maison & Stock|7137,52|0,00|||20250314||"
"BQ|Banque|281|20250315|401000|Fournisseurs|FR004|Stock Delta|PBQ20250300428|20250315|Règlement fournisseur Stock Delta|2730,56|0,00|||20250315||"
"BQ|Banque|281|20250315|512000|Banque|||PBQ20250300428|20250315|Règlement fournisseur Stock Delta|0,00|2730,56|||20250315||"
"VE|Ventes|282|20250315|411000|Clients|CL002|Distrib Ouest|VE2025030008|20250315|Vente marchandises gamme standard|4843,64|0,00|||20250315||"
"VE|Ventes|282|20250315|445710|TVA collectée|||VE2025030008|20250315|Vente marchandises gamme standard|0,00|807,27|||20250315||"
"VE|Ventes|282|20250315|707000|Ventes de marchandises|||VE2025030008|20250315|Vente marchandises gamme standard|0,00|4036,37|||20250315||"
"VE|Ventes|283|20250315|411000|Clients|CL004|Maison & Stock|VE2025030018|20250315|Vente marchandises gamme standard|8935,98|0,00|||20250315||"
"VE|Ventes|283|20250315|445710|TVA collectée|||VE2025030018|20250315|Vente marchandises gamme standard|0,00|1489,33|||20250315||"
"VE|Ventes|283|20250315|707000|Ventes de marchandises|||VE2025030018|20250315|Vente marchandises gamme standard|0,00|7446,65|||20250315||"
"BQ|Banque|284|20250316|401000|Fournisseurs|FR003|Euro Négoce|PBQ20250300455|20250316|Règlement fournisseur Euro Négoce|2763,04|0,00|||20250316||"
"BQ|Banque|284|20250316|512000|Banque|||PBQ20250300455|20250316|Règlement fournisseur Euro Négoce|0,00|2763,04|||20250316||"
"BQ|Banque|285|20250316|411000|Clients|CL004|Maison & Stock|RBQ20250300059|20250316|Règlement client Maison & Stock|0,00|6767,90|||20250316||"
"BQ|Banque|285|20250316|512000|Banque|||RBQ20250300059|20250316|Règlement client Maison & Stock|6767,90|0,00|||20250316||"
"AC|Achats|286|20250317|401000|Fournisseurs|FR003|Euro Négoce|AC2025030003|20250317|Achat marchandises lot grossiste|0,00|6497,33|||20250317||"
"AC|Achats|286|20250317|445660|TVA déductible sur autres biens et services|||AC2025030003|20250317|Achat marchandises lot grossiste|1082,89|0,00|||20250317||"
"AC|Achats|286|20250317|607000|Achats de marchandises|||AC2025030003|20250317|Achat marchandises lot grossiste|5414,44|0,00|||20250317||"
"AC|Achats|287|20250317|401000|Fournisseurs|FR004|Stock Delta|AC2025030027|20250317|Achat marchandises import|0,00|4005,48|||20250317||"
"AC|Achats|287|20250317|445660|TVA déductible sur autres biens et services|||AC2025030027|20250317|Achat marchandises import|667,58|0,00|||20250317||"
"AC|Achats|287|20250317|607000|Achats de marchandises|||AC2025030027|20250317|Achat marchandises import|3337,90|0,00|||20250317||"
"BQ|Banque|288|20250317|401000|Fournisseurs|FR003|Euro Négoce|PBQ20250300434|20250317|Règlement fournisseur Euro Négoce|6142,46|0,00|||20250317||"
"BQ|Banque|288|20250317|512000|Banque|||PBQ20250300434|20250317|Règlement fournisseur Euro Négoce|0,00|6142,46|||20250317||"
"BQ|Banque|289|20250317|401000|Fournisseurs|FR006|Packlog|PBQ20250300442|20250317|Règlement fournisseur Packlog|961,74|0,00|||20250317||"
"BQ|Banque|289|20250317|512000|Banque|||PBQ20250300442|20250317|Règlement fournisseur Packlog|0,00|961,74|||20250317||"
"BQ|Banque|290|20250317|401000|Fournisseurs|FR006|Packlog|PBQ20250300460|20250317|Règlement fournisseur Packlog|805,81|0,00|||20250317||"
"BQ|Banque|290|20250317|512000|Banque|||PBQ20250300460|20250317|Règlement fournisseur Packlog|0,00|805,81|||20250317||"
"BQ|Banque|291|20250318|401000|Fournisseurs|FR006|Packlog|PBQ20250300463|20250318|Règlement fournisseur Packlog|1376,27|0,00|||20250318||"
"BQ|Banque|291|20250318|512000|Banque|||PBQ20250300463|20250318|Règlement fournisseur Packlog|0,00|1376,27|||20250318||"
"BQ|Banque|292|20250318|411000|Clients|CL012|Maison des Bonnes Affaires|RBQ20250300051|20250318|Règlement client Maison des Bonnes Affaires|0,00|8477,95|||20250318||"
"BQ|Banque|292|20250318|512000|Banque|||RBQ20250300051|20250318|Règlement client Maison des Bonnes Affaires|8477,95|0,00|||20250318||"
"BQ|Banque|293|20250318|411000|Clients|CL010|NegoPlus|RBQ20250300069|20250318|Règlement client NegoPlus|0,00|8757,16|||20250318||"
"BQ|Banque|293|20250318|512000|Banque|||RBQ20250300069|20250318|Règlement client NegoPlus|8757,16|0,00|||20250318||"
"BQ|Banque|294|20250318|411000|Clients|CL009|Union Retail|RBQ20250300076|20250318|Règlement client Union Retail|0,00|4377,23|||20250318||"
"BQ|Banque|294|20250318|512000|Banque|||RBQ20250300076|20250318|Règlement client Union Retail|4377,23|0,00|||20250318||"
"VE|Ventes|295|20250318|411000|Clients|CL003|Supérette du Centre|VE2025030010|20250318|Vente marchandises lot promotionnel|5678,06|0,00|||20250318||"
"VE|Ventes|295|20250318|445710|TVA collectée|||VE2025030010|20250318|Vente marchandises lot promotionnel|0,00|946,34|||20250318||"
"VE|Ventes|295|20250318|707000|Ventes de marchandises|||VE2025030010|20250318|Vente marchandises lot promotionnel|0,00|4731,72|||20250318||"
"VE|Ventes|296|20250318|411000|Clients|CL008|Bazar Premium|VE2025030024|20250318|Vente marchandises réassort mensuel|2315,51|0,00|||20250318||"
"VE|Ventes|296|20250318|445710|TVA collectée|||VE2025030024|20250318|Vente marchandises réassort mensuel|0,00|385,92|||20250318||"
"VE|Ventes|296|20250318|707000|Ventes de marchandises|||VE2025030024|20250318|Vente marchandises réassort mensuel|0,00|1929,59|||20250318||"
"AC|Achats|297|20250319|401000|Fournisseurs|FR001|Grossiste Alpha|AC2025030002|20250319|Achat marchandises lot grossiste|0,00|6461,03|||20250319||"
"AC|Achats|297|20250319|445660|TVA déductible sur autres biens et services|||AC2025030002|20250319|Achat marchandises lot grossiste|1076,84|0,00|||20250319||"
"AC|Achats|297|20250319|607000|Achats de marchandises|||AC2025030002|20250319|Achat marchandises lot grossiste|5384,19|0,00|||20250319||"
"BQ|Banque|298|20250319|401000|Fournisseurs|FR001|Grossiste Alpha|PBQ20250300446|20250319|Règlement fournisseur Grossiste Alpha|3480,58|0,00|||20250319||"
"BQ|Banque|298|20250319|512000|Banque|||PBQ20250300446|20250319|Règlement fournisseur Grossiste Alpha|0,00|3480,58|||20250319||"
"VE|Ventes|299|20250319|411000|Clients|CL004|Maison & Stock|VE2025030001|20250319|Vente marchandises assortiment saisonnier|5240,68|0,00|||20250319||"
"VE|Ventes|299|20250319|445710|TVA collectée|||VE2025030001|20250319|Vente marchandises assortiment saisonnier|0,00|873,45|||20250319||"
"VE|Ventes|299|20250319|707000|Ventes de marchandises|||VE2025030001|20250319|Vente marchandises assortiment saisonnier|0,00|4367,23|||20250319||"
"AC|Achats|300|20250320|401000|Fournisseurs|FR007|Transport LogiTrans|TR202503001|20250320|Facture transport marchandises|0,00|1220,70|||20250320||"
"AC|Achats|300|20250320|445660|TVA déductible sur autres biens et services|||TR202503001|20250320|Facture transport marchandises|203,45|0,00|||20250320||"
"AC|Achats|300|20250320|624100|Transports sur achats|||TR202503001|20250320|Facture transport marchandises|1017,25|0,00|||20250320||"
"BQ|Banque|301|20250320|401000|Fournisseurs|FR003|Euro Négoce|PBQ20250300466|20250320|Règlement fournisseur Euro Négoce|5401,67|0,00|||20250320||"
"BQ|Banque|301|20250320|512000|Banque|||PBQ20250300466|20250320|Règlement fournisseur Euro Négoce|0,00|5401,67|||20250320||"
"VE|Ventes|302|20250320|411000|Clients|CL006|Réseau Proxi Nord|VE2025030006|20250320|Vente marchandises assortiment saisonnier|4344,29|0,00|||20250320||"
"VE|Ventes|302|20250320|445710|TVA collectée|||VE2025030006|20250320|Vente marchandises assortiment saisonnier|0,00|724,05|||20250320||"
"VE|Ventes|302|20250320|707000|Ventes de marchandises|||VE2025030006|20250320|Vente marchandises assortiment saisonnier|0,00|3620,24|||20250320||"
"VE|Ventes|303|20250320|411000|Clients|CL010|NegoPlus|VE2025030020|20250320|Vente marchandises lot promotionnel|6676,73|0,00|||20250320||"
"VE|Ventes|303|20250320|445710|TVA collectée|||VE2025030020|20250320|Vente marchandises lot promotionnel|0,00|1112,79|||20250320||"
"VE|Ventes|303|20250320|707000|Ventes de marchandises|||VE2025030020|20250320|Vente marchandises lot promotionnel|0,00|5563,94|||20250320||"
"VE|Ventes|304|20250320|411000|Clients|CL003|Supérette du Centre|VE2025030029|20250320|Vente marchandises lot promotionnel|4497,53|0,00|||20250320||"
"VE|Ventes|304|20250320|445710|TVA collectée|||VE2025030029|20250320|Vente marchandises lot promotionnel|0,00|749,59|||20250320||"
"VE|Ventes|304|20250320|707000|Ventes de marchandises|||VE2025030029|20250320|Vente marchandises lot promotionnel|0,00|3747,94|||20250320||"
"AC|Achats|305|20250321|401000|Fournisseurs|FR003|Euro Négoce|AC2025030020|20250321|Achat marchandises réapprovisionnement|0,00|7119,92|||20250321||"
"AC|Achats|305|20250321|445660|TVA déductible sur autres biens et services|||AC2025030020|20250321|Achat marchandises réapprovisionnement|1186,65|0,00|||20250321||"
"AC|Achats|305|20250321|607000|Achats de marchandises|||AC2025030020|20250321|Achat marchandises réapprovisionnement|5933,27|0,00|||20250321||"
"BQ|Banque|306|20250321|411000|Clients|CL006|Réseau Proxi Nord|RBQ20250300052|20250321|Règlement client Réseau Proxi Nord|0,00|7570,16|||20250321||"
"BQ|Banque|306|20250321|512000|Banque|||RBQ20250300052|20250321|Règlement client Réseau Proxi Nord|7570,16|0,00|||20250321||"
"BQ|Banque|307|20250321|411000|Clients|CL007|Marché Express|RBQ20250300066|20250321|Règlement client Marché Express|0,00|8313,74|||20250321||"
"BQ|Banque|307|20250321|512000|Banque|||RBQ20250300066|20250321|Règlement client Marché Express|8313,74|0,00|||20250321||"
"OD|Opérations diverses|308|20250321|445710|TVA collectée|||TVA202503|20250321|Déclaration TVA à décaisser|105062,63|0,00|||20250321||"
"OD|Opérations diverses|308|20250321|445660|TVA déductible sur autres biens et services|||TVA202503|20250321|Déclaration TVA à décaisser|0,00|83547,09|||20250321||"
"OD|Opérations diverses|308|20250321|445510|TVA à décaisser|||TVA202503|20250321|Déclaration TVA à décaisser|0,00|21515,54|||20250321||"
"VE|Ventes|309|20250321|411000|Clients|CL010|NegoPlus|VE2025030004|20250321|Vente marchandises réassort mensuel|6458,80|0,00|||20250321||"
"VE|Ventes|309|20250321|445710|TVA collectée|||VE2025030004|20250321|Vente marchandises réassort mensuel|0,00|1076,47|||20250321||"
"VE|Ventes|309|20250321|707000|Ventes de marchandises|||VE2025030004|20250321|Vente marchandises réassort mensuel|0,00|5382,33|||20250321||"
"AC|Achats|310|20250322|401000|Fournisseurs|FR004|Stock Delta|AC2025030016|20250322|Achat marchandises collection saisonnière|0,00|5477,76|||20250322||"
"AC|Achats|310|20250322|445660|TVA déductible sur autres biens et services|||AC2025030016|20250322|Achat marchandises collection saisonnière|912,96|0,00|||20250322||"
"AC|Achats|310|20250322|607000|Achats de marchandises|||AC2025030016|20250322|Achat marchandises collection saisonnière|4564,80|0,00|||20250322||"
"VE|Ventes|311|20250322|411000|Clients|CL007|Marché Express|VE2025030013|20250322|Vente marchandises gamme standard|4733,59|0,00|||20250322||"
"VE|Ventes|311|20250322|445710|TVA collectée|||VE2025030013|20250322|Vente marchandises gamme standard|0,00|788,93|||20250322||"
"VE|Ventes|311|20250322|707000|Ventes de marchandises|||VE2025030013|20250322|Vente marchandises gamme standard|0,00|3944,66|||20250322||"
"VE|Ventes|312|20250322|411000|Clients|CL007|Marché Express|VE2025030017|20250322|Vente marchandises gamme standard|5293,45|0,00|||20250322||"
"VE|Ventes|312|20250322|445710|TVA collectée|||VE2025030017|20250322|Vente marchandises gamme standard|0,00|882,24|||20250322||"
"VE|Ventes|312|20250322|707000|Ventes de marchandises|||VE2025030017|20250322|Vente marchandises gamme standard|0,00|4411,21|||20250322||"
"VE|Ventes|313|20250322|411000|Clients|CL009|Union Retail|VE2025030027|20250322|Vente marchandises réassort mensuel|8628,32|0,00|||20250322||"
"VE|Ventes|313|20250322|445710|TVA collectée|||VE2025030027|20250322|Vente marchandises réassort mensuel|0,00|1438,05|||20250322||"
"VE|Ventes|313|20250322|707000|Ventes de marchandises|||VE2025030027|20250322|Vente marchandises réassort mensuel|0,00|7190,27|||20250322||"
"AC|Achats|314|20250323|401000|Fournisseurs|FR004|Stock Delta|AC2025030014|20250323|Achat marchandises collection saisonnière|0,00|3296,23|||20250323||"
"AC|Achats|314|20250323|445660|TVA déductible sur autres biens et services|||AC2025030014|20250323|Achat marchandises collection saisonnière|549,37|0,00|||20250323||"
"AC|Achats|314|20250323|607000|Achats de marchandises|||AC2025030014|20250323|Achat marchandises collection saisonnière|2746,86|0,00|||20250323||"
"BQ|Banque|315|20250323|411000|Clients|CL009|Union Retail|RBQ20250300060|20250323|Règlement client Union Retail|0,00|8700,59|||20250323||"
"BQ|Banque|315|20250323|512000|Banque|||RBQ20250300060|20250323|Règlement client Union Retail|8700,59|0,00|||20250323||"
"BQ|Banque|316|20250323|411000|Clients|CL004|Maison & Stock|RBQ20250300075|20250323|Règlement client Maison & Stock|0,00|9399,46|||20250323||"
"BQ|Banque|316|20250323|512000|Banque|||RBQ20250300075|20250323|Règlement client Maison & Stock|9399,46|0,00|||20250323||"
"AC|Achats|317|20250324|401000|Fournisseurs|FR003|Euro Négoce|AC2025030017|20250324|Achat marchandises réapprovisionnement|0,00|2417,93|||20250324||"
"AC|Achats|317|20250324|445660|TVA déductible sur autres biens et services|||AC2025030017|20250324|Achat marchandises réapprovisionnement|402,99|0,00|||20250324||"
"AC|Achats|317|20250324|607000|Achats de marchandises|||AC2025030017|20250324|Achat marchandises réapprovisionnement|2014,94|0,00|||20250324||"
"BQ|Banque|318|20250324|401000|Fournisseurs|FR001|Grossiste Alpha|PBQ20250300440|20250324|Règlement fournisseur Grossiste Alpha|5795,54|0,00|||20250324||"
"BQ|Banque|318|20250324|512000|Banque|||PBQ20250300440|20250324|Règlement fournisseur Grossiste Alpha|0,00|5795,54|||20250324||"
"VE|Ventes|319|20250324|411000|Clients|CL005|Comptoir Horizon|VE2025030003|20250324|Vente marchandises réassort mensuel|3980,15|0,00|||20250324||"
"VE|Ventes|319|20250324|445710|TVA collectée|||VE2025030003|20250324|Vente marchandises réassort mensuel|0,00|663,36|||20250324||"
"VE|Ventes|319|20250324|707000|Ventes de marchandises|||VE2025030003|20250324|Vente marchandises réassort mensuel|0,00|3316,79|||20250324||"
"VE|Ventes|320|20250324|411000|Clients|CL005|Comptoir Horizon|VE2025030035|20250324|Vente marchandises lot promotionnel|1399,28|0,00|||20250324||"
"VE|Ventes|320|20250324|445710|TVA collectée|||VE2025030035|20250324|Vente marchandises lot promotionnel|0,00|233,21|||20250324||"
"VE|Ventes|320|20250324|707000|Ventes de marchandises|||VE2025030035|20250324|Vente marchandises lot promotionnel|0,00|1166,07|||20250324||"
"BQ|Banque|321|20250325|401000|Fournisseurs|FR001|Grossiste Alpha|PBQ20250300476|20250325|Règlement fournisseur Grossiste Alpha|8509,37|0,00|||20250325||"
"BQ|Banque|321|20250325|512000|Banque|||PBQ20250300476|20250325|Règlement fournisseur Grossiste Alpha|0,00|8509,37|||20250325||"
"BQ|Banque|322|20250325|411000|Clients|CL007|Marché Express|RBQ20250300048|20250325|Règlement client Marché Express|0,00|9919,78|||20250325||"
"BQ|Banque|322|20250325|512000|Banque|||RBQ20250300048|20250325|Règlement client Marché Express|9919,78|0,00|||20250325||"
"BQ|Banque|323|20250325|411000|Clients|CL011|Centrale Commerce|RBQ20250300058|20250325|Règlement client Centrale Commerce|0,00|1938,95|||20250325||"
"BQ|Banque|323|20250325|512000|Banque|||RBQ20250300058|20250325|Règlement client Centrale Commerce|1938,95|0,00|||20250325||"
"BQ|Banque|324|20250325|411000|Clients|CL001|HyperMarché Atlantique|RBQ20250300089|20250325|Règlement client HyperMarché Atlantique|0,00|7452,96|||20250325||"
"BQ|Banque|324|20250325|512000|Banque|||RBQ20250300089|20250325|Règlement client HyperMarché Atlantique|7452,96|0,00|||20250325||"
"VE|Ventes|325|20250325|411000|Clients|CL005|Comptoir Horizon|VE2025030016|20250325|Vente marchandises réassort mensuel|8780,86|0,00|||20250325||"
"VE|Ventes|325|20250325|445710|TVA collectée|||VE2025030016|20250325|Vente marchandises réassort mensuel|0,00|1463,48|||20250325||"
"VE|Ventes|325|20250325|707000|Ventes de marchandises|||VE2025030016|20250325|Vente marchandises réassort mensuel|0,00|7317,38|||20250325||"
"AC|Achats|326|20250326|401000|Fournisseurs|FR005|Fournitures Gamma|AC2025030005|20250326|Achat marchandises lot grossiste|0,00|2713,97|||20250326||"
"AC|Achats|326|20250326|445660|TVA déductible sur autres biens et services|||AC2025030005|20250326|Achat marchandises lot grossiste|452,33|0,00|||20250326||"
"AC|Achats|326|20250326|607000|Achats de marchandises|||AC2025030005|20250326|Achat marchandises lot grossiste|2261,64|0,00|||20250326||"
"AC|Achats|327|20250326|401000|Fournisseurs|FR005|Fournitures Gamma|AC2025030012|20250326|Achat marchandises import|0,00|5386,00|||20250326||"
"AC|Achats|327|20250326|445660|TVA déductible sur autres biens et services|||AC2025030012|20250326|Achat marchandises import|897,67|0,00|||20250326||"
"AC|Achats|327|20250326|607000|Achats de marchandises|||AC2025030012|20250326|Achat marchandises import|4488,33|0,00|||20250326||"
"AC|Achats|328|20250326|401000|Fournisseurs|FR006|Packlog|FG202503001|20250326|Frais généraux et fournitures|0,00|389,20|||20250326||"
"AC|Achats|328|20250326|445660|TVA déductible sur autres biens et services|||FG202503001|20250326|Frais généraux et fournitures|64,87|0,00|||20250326||"
"AC|Achats|328|20250326|606300|Fournitures d'entretien et petit équipement|||FG202503001|20250326|Frais généraux et fournitures|324,33|0,00|||20250326||"
"AC|Achats|329|20250326|401000|Fournisseurs|FR007|Transport LogiTrans|TR202503002|20250326|Facture transport marchandises|0,00|2378,39|||20250326||"
"AC|Achats|329|20250326|445660|TVA déductible sur autres biens et services|||TR202503002|20250326|Facture transport marchandises|396,40|0,00|||20250326||"
"AC|Achats|329|20250326|624100|Transports sur achats|||TR202503002|20250326|Facture transport marchandises|1981,99|0,00|||20250326||"
"BQ|Banque|330|20250326|401000|Fournisseurs|FR003|Euro Négoce|PBQ20250300465|20250326|Règlement fournisseur Euro Négoce|10299,86|0,00|||20250326||"
"BQ|Banque|330|20250326|512000|Banque|||PBQ20250300465|20250326|Règlement fournisseur Euro Négoce|0,00|10299,86|||20250326||"
"BQ|Banque|331|20250326|401000|Fournisseurs|FR003|Euro Négoce|PBQ20250300467|20250326|Règlement fournisseur Euro Négoce|2968,00|0,00|||20250326||"
"BQ|Banque|331|20250326|512000|Banque|||PBQ20250300467|20250326|Règlement fournisseur Euro Négoce|0,00|2968,00|||20250326||"
"OD|Opérations diverses|332|20250326|421000|Personnel - rémunérations dues|||PAIE202503|20250326|Constatation paie mensuelle|0,00|13049,20|||20250326||"
"OD|Opérations diverses|332|20250326|431000|Sécurité sociale|||PAIE202503|20250326|Constatation paie mensuelle|0,00|12281,60|||20250326||"
"OD|Opérations diverses|332|20250326|442100|Prélèvement à la source|||PAIE202503|20250326|Constatation paie mensuelle|0,00|1919,00|||20250326||"
"OD|Opérations diverses|332|20250326|641000|Rémunérations du personnel|||PAIE202503|20250326|Constatation paie mensuelle|19190,00|0,00|||20250326||"
"OD|Opérations diverses|332|20250326|645100|Cotisations à l'URSSAF|||PAIE202503|20250326|Constatation paie mensuelle|8059,80|0,00|||20250326||"
"VE|Ventes|333|20250326|411000|Clients|CL008|Bazar Premium|VE2025030007|20250326|Vente marchandises réassort mensuel|7347,70|0,00|||20250326||"
"VE|Ventes|333|20250326|445710|TVA collectée|||VE2025030007|20250326|Vente marchandises réassort mensuel|0,00|1224,62|||20250326||"
"VE|Ventes|333|20250326|707000|Ventes de marchandises|||VE2025030007|20250326|Vente marchandises réassort mensuel|0,00|6123,08|||20250326||"
"VE|Ventes|334|20250326|411000|Clients|CL010|NegoPlus|VE2025030034|20250326|Vente marchandises gamme standard|2623,55|0,00|||20250326||"
"VE|Ventes|334|20250326|445710|TVA collectée|||VE2025030034|20250326|Vente marchandises gamme standard|0,00|437,26|||20250326||"
"VE|Ventes|334|20250326|707000|Ventes de marchandises|||VE2025030034|20250326|Vente marchandises gamme standard|0,00|2186,29|||20250326||"
"AC|Achats|335|20250327|401000|Fournisseurs|FR004|Stock Delta|AC2025030019|20250327|Achat marchandises import|0,00|6855,36|||20250327||"
"AC|Achats|335|20250327|445660|TVA déductible sur autres biens et services|||AC2025030019|20250327|Achat marchandises import|1142,56|0,00|||20250327||"
"AC|Achats|335|20250327|607000|Achats de marchandises|||AC2025030019|20250327|Achat marchandises import|5712,80|0,00|||20250327||"
"BQ|Banque|336|20250327|401000|Fournisseurs|FR001|Grossiste Alpha|PBQ20250300454|20250327|Règlement fournisseur Grossiste Alpha|7782,43|0,00|||20250327||"
"BQ|Banque|336|20250327|512000|Banque|||PBQ20250300454|20250327|Règlement fournisseur Grossiste Alpha|0,00|7782,43|||20250327||"
"BQ|Banque|337|20250327|401000|Fournisseurs|FR001|Grossiste Alpha|PBQ20250300485|20250327|Règlement fournisseur Grossiste Alpha|9753,70|0,00|||20250327||"
"BQ|Banque|337|20250327|512000|Banque|||PBQ20250300485|20250327|Règlement fournisseur Grossiste Alpha|0,00|9753,70|||20250327||"
"BQ|Banque|338|20250327|411000|Clients|CL012|Maison des Bonnes Affaires|RBQ20250300097|20250327|Règlement client Maison des Bonnes Affaires|0,00|7176,68|||20250327||"
"BQ|Banque|338|20250327|512000|Banque|||RBQ20250300097|20250327|Règlement client Maison des Bonnes Affaires|7176,68|0,00|||20250327||"
"VE|Ventes|339|20250327|411000|Clients|CL001|HyperMarché Atlantique|VE2025030021|20250327|Vente marchandises lot promotionnel|1410,79|0,00|||20250327||"
"VE|Ventes|339|20250327|445710|TVA collectée|||VE2025030021|20250327|Vente marchandises lot promotionnel|0,00|235,13|||20250327||"
"VE|Ventes|339|20250327|707000|Ventes de marchandises|||VE2025030021|20250327|Vente marchandises lot promotionnel|0,00|1175,66|||20250327||"
"VE|Ventes|340|20250327|411000|Clients|CL010|NegoPlus|VE2025030036|20250327|Vente marchandises gamme standard|7303,42|0,00|||20250327||"
"VE|Ventes|340|20250327|445710|TVA collectée|||VE2025030036|20250327|Vente marchandises gamme standard|0,00|1217,24|||20250327||"
"VE|Ventes|340|20250327|707000|Ventes de marchandises|||VE2025030036|20250327|Vente marchandises gamme standard|0,00|6086,18|||20250327||"
"BQ|Banque|341|20250328|411000|Clients|CL009|Union Retail|RBQ20250300056|20250328|Règlement client Union Retail|0,00|1756,50|||20250328||"
"BQ|Banque|341|20250328|512000|Banque|||RBQ20250300056|20250328|Règlement client Union Retail|1756,50|0,00|||20250328||"
"BQ|Banque|342|20250328|411000|Clients|CL002|Distrib Ouest|RBQ20250300070|20250328|Règlement client Distrib Ouest|0,00|3790,67|||20250328||"
"BQ|Banque|342|20250328|512000|Banque|||RBQ20250300070|20250328|Règlement client Distrib Ouest|3790,67|0,00|||20250328||"
"BQ|Banque|343|20250328|431000|Sécurité sociale|||URSSAF202503|20250328|Paiement charges sociales|12281,60|0,00|||20250328||"
"BQ|Banque|343|20250328|442100|Prélèvement à la source|||URSSAF202503|20250328|Paiement charges sociales|1919,00|0,00|||20250328||"
"BQ|Banque|343|20250328|512000|Banque|||URSSAF202503|20250328|Paiement charges sociales|0,00|14200,60|||20250328||"
"BQ|Banque|344|20250328|421000|Personnel - rémunérations dues|||VIRPAIE202503|20250328|Paiement des salaires|13049,20|0,00|||20250328||"
